id,sex,employment,married,income,digital3
185439,M,employed,0,16104,.31451097
185440,M,employed,1,17741,.5173614
185441,M,employed,1,16871,.78363526
185442,M,employed,1,8033,.76809597
185443,M,retired,0,5594,0
185444,M,employed,1,99157,.54880422
185445,F,employed,1,12913,.82032895
185446,F,employed,1,150004,.11805858
185447,F,employed,0,10875,0
185448,F,employed,1,17448,.92655253
185449,M,employed,1,109874,0
185450,M,employed,1,17120,.52429706
185451,M,student,0,0,.96454054
185452,M,unemployed,0,0,0
185453,F,employed,0,7331,.53964943
185454,M,student,0,0,.0092944121
185455,M,employed,1,8407,.47687471
185456,F,student,0,0,.90733123
185457,M,employed,0,8529,.38008502
185458,M,employed,0,9385,.82145572
185459,M,retired,1,5757,0
185460,F,retired,1,5307,.21941897
185461,M,employed,0,24481,.090971537
185462,F,unemployed,1,0,.87835515
185463,M,employed,0,9855,0
185464,M,employed,1,13174,.53132844
185465,M,unemployed,1,8498,.57716012
185466,F,employed,0,11352,0
185467,F,employed,0,22420,.027456319
185468,M,employed,1,10352,.59492636
185469,M,unemployed,0,6236,.50556195
185470,M,student,0,0,.071831435
185471,M,employed,1,10197,.55312419
185472,F,employed,1,79704,.62725043
185473,F,unemployed,1,13196,.13224976
185474,F,unemployed,0,18797,.27209496
185475,M,employed,0,7809,0
185476,M,retired,1,8740,.16252936
185477,F,employed,1,30191,.69658774
185478,M,employed,0,61540,.39521885
185479,M,employed,0,6362,.72827709
185480,F,employed,1,8082,.68472308
185481,M,employed,1,10551,0
185482,F,unemployed,0,0,.4115169
185483,M,employed,1,6108,0
185484,M,employed,1,20205,.069861367
185485,F,retired,0,63184,.24569452
185486,M,unemployed,1,15322,.61449999
185487,F,employed,1,7160,.09513247
185488,F,employed,1,9362,.35309872
185489,M,unemployed,1,0,.28847191
185490,F,employed,1,34636,.86559379
185491,M,employed,1,11933,0
185492,F,retired,1,6493,.22212966
185493,F,student,0,0,.38661417
185494,F,employed,1,15402,.19852664
185495,M,employed,1,5896,.38803872
185496,M,employed,0,25287,.60689634
185497,F,employed,1,91277,.49388492
185498,M,unemployed,1,8288,0
185499,F,employed,1,15629,.35970041
185500,M,employed,1,27881,.87330925
185501,M,employed,1,88166,.56693411
185502,F,retired,1,9987,.24503621
185503,M,employed,0,8573,.68251657
185504,F,student,0,6334,.79935896
185505,M,employed,0,31554,0
185506,M,employed,1,8808,.99039209
185507,M,unemployed,1,0,.33086225
185508,M,unemployed,1,0,0
185509,M,employed,1,6617,.54145026
185510,M,employed,1,11009,.60190982
185511,M,employed,1,8338,.7925241
185512,M,employed,1,19133,.14185342
185513,F,employed,1,6840,.71114308
185514,M,unemployed,1,11731,.22826965
185515,F,employed,1,6844,.76165235
185516,M,retired,0,19421,0
185517,M,retired,1,7469,.019290676
185518,F,employed,1,7567,.533176
185519,F,employed,1,3982,.47848687
185520,F,student,0,0,.92799592
185521,M,employed,1,16776,0
185522,M,employed,1,6722,.093849041
185523,M,employed,0,8778,.65300864
185524,M,employed,1,60905,.52717048
185525,F,retired,1,8007,.047929119
185526,M,retired,1,6102,.26921111
185527,M,student,0,0,.87892461
185528,F,unemployed,1,0,.078552909
185529,M,employed,1,8754,0
185530,M,employed,1,40372,.76846635
185531,M,employed,1,6539,.50394022
185532,M,unemployed,1,0,.58131278
185533,M,employed,1,31809,.58388382
185534,M,employed,1,9032,.43759885
185535,M,employed,1,7929,0
185536,M,student,0,0,.609074
185537,F,retired,1,78129,.02972943
185538,M,employed,1,9459,0
185539,F,employed,1,8102,.53301734
185540,F,student,0,0,.89131153
185541,M,employed,0,13333,.33161414
185542,F,unemployed,1,0,.54219592
185543,M,employed,1,36144,.6370821
185544,M,unemployed,0,20546,.79776311
185545,F,employed,1,45526,0
185546,F,employed,1,18541,.495341
185547,F,student,0,0,.9885686
185548,M,student,1,21622,.90083891
185549,F,employed,0,122375,.44999328
185550,F,employed,1,5049,0
185551,M,employed,0,41238,.29561791
185552,M,employed,0,10825,0
185553,F,employed,0,8153,.46270883
185554,F,employed,1,11729,.59134853
185555,M,employed,1,5966,.64742106
185556,F,employed,0,25151,.52349567
185557,F,retired,0,6826,.1464805
185558,M,student,1,0,.87267965
185559,M,student,0,0,.97296351
185560,M,unemployed,0,7522,.65973657
185561,M,employed,1,26751,.57460684
185562,M,student,0,0,.88486713
185563,F,unemployed,1,0,.84542561
185564,M,employed,1,8207,.45660123
185565,M,unemployed,0,0,.54528368
185566,M,student,0,4548,.96743065
185567,M,employed,1,34702,.89045978
185568,F,retired,1,3475,.0077388524
185569,F,student,0,0,.72986078
185570,F,employed,1,15097,.59351492
185571,F,employed,1,8791,0
185572,M,employed,1,8467,.96631134
185573,M,unemployed,0,0,0
185574,F,employed,1,29296,.67651707
185575,M,employed,1,7745,0
185576,M,employed,0,5938,0
185577,M,unemployed,0,0,.91693223
185578,M,unemployed,1,0,.55536264
185579,M,employed,0,10498,.53147268
185580,M,unemployed,0,18569,.43356925
185581,M,employed,1,25763,.12731551
185582,M,employed,0,11899,.8474952
185583,M,employed,0,41812,.53028029
185584,F,student,0,0,.86557174
185585,M,retired,1,22459,.24528793
185586,M,employed,1,29036,.95029312
185587,F,employed,1,9993,.51666081
185588,M,student,0,0,.11426094
185589,M,employed,1,10634,0
185590,M,employed,1,37868,0
185591,F,employed,1,5826,.051477272
185592,M,employed,1,5853,0
185593,F,unemployed,1,44208,.50132513
185594,F,employed,0,5538,.78118569
185595,F,employed,0,44433,.092765436
185596,F,student,1,7282,.93065155
185597,F,student,0,0,.88624662
185598,M,student,0,25628,0
185599,F,student,0,0,.87228167
185600,F,employed,1,12727,.64185947
185601,F,student,0,0,0
185602,M,employed,1,9060,.15968069
185603,M,unemployed,1,0,.96252108
185604,F,retired,1,11110,.26026255
185605,M,employed,0,8723,.34085193
185606,M,student,0,6032,.052660551
185607,F,retired,1,4670,.17529282
185608,M,employed,0,5639,.82978606
185609,M,retired,1,10723,0
185610,F,student,0,15845,.050496206
185611,M,employed,0,10576,.040160164
185612,F,employed,1,6978,.12137994
185613,M,employed,1,13468,.53043592
185614,M,employed,1,16305,.5190683
185615,F,unemployed,1,0,0
185616,F,employed,1,9143,0
185617,M,employed,1,74901,.47068581
185618,M,student,0,3232,.5678528
185619,M,student,0,20643,.8374359
185620,M,employed,0,9761,.63351315
185621,M,employed,0,38280,.56262767
185622,F,retired,1,3924,.33583915
185623,M,unemployed,1,8201,.24302955
185624,M,employed,0,16208,0
185625,F,employed,0,9272,.64869589
185626,M,employed,1,10986,.60840601
185627,M,unemployed,1,12538,.23415567
185628,M,retired,1,4771,.11190797
185629,F,employed,1,8905,.81659228
185630,F,employed,1,7461,.57091218
185631,M,student,0,0,.70242018
185632,M,employed,1,6498,.82774365
185633,F,student,0,0,.86363876
185634,M,employed,0,13027,.82024282
185635,F,employed,1,11711,.70021182
185636,F,employed,1,6410,.044302415
185637,F,retired,1,4306,.34559059
185638,F,student,0,0,.95603329
185639,M,employed,1,16844,.66664392
185640,F,employed,1,8934,0
185641,M,employed,0,8690,.9088726
185642,M,retired,0,33018,.21391149
185643,M,employed,0,6682,.68312788
185644,M,employed,1,14520,.58874333
185645,M,employed,1,7656,0
185646,F,student,0,0,.29700527
185647,M,employed,0,7495,.59986585
185648,F,employed,1,15059,.61607242
185649,M,employed,1,7588,.51030415
185650,M,employed,0,106780,.87188542
185651,F,employed,1,5477,.80469114
185652,F,unemployed,1,0,.54292125
185653,F,unemployed,0,11390,0
185654,M,employed,1,8000,.72154832
185655,M,employed,1,8192,.61817694
185656,M,employed,1,82169,.95789206
185657,M,employed,0,7889,.65790576
185658,M,retired,1,34977,.2390953
185659,M,employed,0,167480,0
185660,F,unemployed,1,64651,.29529315
185661,M,unemployed,0,0,.7125535
185662,F,employed,1,29917,.12209375
185663,M,retired,0,7780,0
185664,M,unemployed,1,0,.8748228
185665,M,unemployed,0,23628,.57071751
185666,F,employed,1,32149,.91730523
185667,M,employed,0,9081,.798118
185668,F,retired,1,8657,0
185669,M,retired,0,59919,0
185670,M,employed,1,32533,.9131372
185671,F,employed,1,10062,.61939245
185672,F,employed,1,136154,0
185673,M,unemployed,1,7655,.18224835
185674,M,student,0,4621,.8606351
185675,F,employed,1,6081,0
185676,M,student,1,0,.25849071
185677,F,unemployed,1,0,.8150394
185678,F,retired,0,5963,.046541195
185679,F,retired,1,6423,.0070311623
185680,F,student,0,0,.79701096
185681,M,employed,1,8271,.10137754
185682,F,employed,1,14293,.60373217
185683,F,employed,1,11219,.63027591
185684,M,employed,1,10191,.020743504
185685,F,unemployed,1,5998,0
185686,M,employed,1,37347,.44205374
185687,F,employed,1,5865,0
185688,M,employed,1,19158,.67355782
185689,M,unemployed,0,14856,0
185690,M,employed,1,44419,.79920137
185691,F,unemployed,1,16266,.54821336
185692,M,retired,0,7712,0
185693,M,employed,0,85383,.97309512
185694,M,retired,0,58500,0
185695,F,employed,0,17969,0
185696,M,employed,1,12036,0
185697,F,employed,1,5817,.61160773
185698,M,employed,0,15377,.13808155
185699,M,employed,1,19251,.78269386
185700,M,employed,1,13867,.5262695
185701,M,employed,1,41937,.79122376
185702,M,unemployed,1,27073,0
185703,M,unemployed,0,0,.93531197
185704,M,employed,1,8902,0
185705,M,employed,1,13147,.17262655
185706,F,employed,1,14334,0
185707,M,unemployed,0,13672,.20939386
185708,M,employed,1,19705,0
185709,M,retired,1,5892,.31815371
185710,M,employed,1,5279,.52090466
185711,M,retired,1,5140,.063552447
185712,M,retired,1,4904,.21887426
185713,M,employed,1,8738,0
185714,F,unemployed,1,0,0
185715,F,employed,1,4888,.87099111
185716,F,retired,1,6172,0
185717,M,employed,1,11357,.35301754
185718,F,unemployed,0,0,0
185719,M,employed,1,15253,.32622448
185720,F,employed,1,13362,.65001786
185721,F,employed,1,10030,.64075238
185722,F,employed,1,14174,0
185723,M,student,0,5125,.8530643
185724,F,retired,0,3929,0
185725,M,retired,0,5556,.32834694
185726,M,student,0,0,.74666035
185727,M,unemployed,1,0,0
185728,M,employed,1,18384,.65501368
185729,M,employed,1,10232,.55189544
185730,F,retired,1,3603,0
185731,F,employed,1,31082,0
185732,M,employed,1,6734,.22226596
185733,F,retired,1,11374,.13659275
185734,F,unemployed,0,0,.72867787
185735,M,employed,1,51394,.24316944
185736,F,unemployed,1,0,.073137991
185737,M,unemployed,1,0,.56175226
185738,M,employed,1,5456,.17624649
185739,M,employed,0,26222,.30982229
185740,M,retired,1,69461,0
185741,M,retired,0,3739,.35346371
185742,M,student,0,0,.97533053
185743,F,unemployed,1,12068,.96689606
185744,M,employed,1,10648,.73203188
185745,F,employed,1,470879,.98398048
185746,M,employed,0,22789,.53525269
185747,M,student,0,0,.16709386
185748,M,employed,0,9058,0
185749,M,employed,1,6559,0
185750,M,employed,1,20829,0
185751,M,employed,1,5477,0
185752,F,employed,0,6770,.93020397
185753,F,employed,1,22489,.87171465
185754,M,employed,0,7529,.53362966
185755,F,student,1,0,.82736093
185756,M,student,0,5756,.77336752
185757,F,student,1,3722,.30994207
185758,F,student,0,0,.087824516
185759,F,student,1,5643,.79600352
185760,M,employed,1,6093,.78470707
185761,M,employed,1,30535,0
185762,F,employed,0,15645,.56808108
185763,F,employed,0,483425,.52352268
185764,F,student,0,0,.40303984
185765,F,student,0,0,.80918086
185766,M,employed,1,24534,.069917142
185767,M,employed,1,7063,.85023648
185768,M,unemployed,1,0,.50433534
185769,F,employed,0,15329,.57888186
185770,M,unemployed,1,0,0
185771,M,student,1,23398,.89261258
185772,M,student,0,0,.52575397
185773,M,employed,1,17948,.21707539
185774,M,employed,1,16802,0
185775,M,retired,1,13014,.073953271
185776,F,retired,0,2384,.2199358
185777,F,employed,1,15500,.61386693
185778,F,employed,0,7582,.75655353
185779,F,retired,1,16575,0
185780,M,employed,1,14537,0
185781,F,retired,0,3523,0
185782,M,employed,0,7696,.25708362
185783,F,employed,1,12121,0
185784,M,unemployed,1,0,.65978265
185785,M,retired,0,11284,.20103018
185786,F,unemployed,0,0,.71455383
185787,M,employed,1,16029,.5370658
185788,M,employed,0,22644,0
185789,F,employed,0,166192,0
185790,F,employed,1,8010,.66082519
185791,F,employed,1,10664,.73980498
185792,M,unemployed,1,0,.023235982
185793,M,unemployed,0,13208,0
185794,F,unemployed,1,9924,0
185795,M,employed,0,45816,.99375665
185796,F,employed,0,8745,.79354858
185797,M,employed,0,7537,.55013704
185798,M,employed,1,5799,.33270022
185799,M,employed,1,6510,0
185800,M,retired,1,8116,.3390083
185801,F,employed,0,20886,.61800563
185802,F,retired,1,3735,0
185803,M,employed,1,20825,.58346897
185804,M,unemployed,1,0,0
185805,M,student,0,11801,.92784733
185806,F,employed,1,69491,0
185807,M,student,1,0,.96600103
185808,F,employed,1,8141,.74926382
185809,M,student,0,0,.89600384
185810,M,employed,1,7037,0
185811,M,employed,1,12251,.33999187
185812,M,employed,1,73486,.53181714
185813,M,retired,0,10483,0
185814,F,employed,1,24513,0
185815,M,employed,1,28170,.11955379
185816,F,student,0,4335,.71831191
185817,F,retired,1,4971,.048408002
185818,M,employed,1,5906,.0010039662
185819,M,employed,1,62481,.23188746
185820,M,student,1,0,.85638237
185821,M,employed,1,6532,.52734917
185822,F,employed,0,34281,.51433808
185823,M,employed,1,51216,.23306419
185824,M,student,0,0,0
185825,F,employed,0,9047,.24119206
185826,F,retired,1,2519,0
185827,F,employed,1,15911,0
185828,M,employed,1,13653,.61474615
185829,F,employed,0,8174,.70110756
185830,M,unemployed,1,9085,.00019240614
185831,M,employed,1,5777,.590581
185832,M,employed,1,30434,.6126703
185833,F,student,0,12777,0
185834,M,student,0,4288,.9014554
185835,M,employed,1,11520,.20123602
185836,F,employed,1,6148,0
185837,F,employed,1,18894,.20676036
185838,M,employed,1,10207,.95634723
185839,M,student,0,0,.83541024
185840,F,employed,1,19523,.23713954
185841,M,employed,1,21990,.86187625
185842,M,employed,1,41110,.70909488
185843,F,unemployed,0,0,.74876529
185844,M,employed,1,16506,0
185845,F,employed,1,12923,.56283236
185846,F,employed,1,6791,.51503253
185847,M,retired,1,6184,.24171229
185848,M,employed,1,17729,.022606535
185849,F,employed,1,5387,.86928624
185850,M,employed,0,304068,.43085501
185851,F,employed,0,64542,.8219775
185852,F,student,0,0,.73156816
185853,M,employed,0,7044,.65278202
185854,M,employed,1,11680,0
185855,F,employed,1,16268,.91388834
185856,F,unemployed,1,7745,.81164908
185857,M,retired,0,17957,.3009395
185858,M,student,0,21410,.31744832
185859,M,employed,1,8261,.87653506
185860,M,employed,1,12260,.51546478
185861,F,unemployed,1,14746,.36486217
185862,M,employed,1,20170,.82986808
185863,M,retired,1,13330,.053018589
185864,F,retired,0,14219,.3388423
185865,F,employed,1,6738,.12564579
185866,M,employed,1,9084,.8652758
185867,F,student,0,0,.92288947
185868,M,student,0,0,.85904831
185869,F,employed,1,10598,.16299337
185870,M,employed,0,11101,0
185871,F,unemployed,1,0,.55843878
185872,F,employed,1,10215,.4098286
185873,F,employed,0,18644,.69758886
185874,M,employed,1,8551,0
185875,M,student,0,0,.11081949
185876,F,student,0,0,.88924843
185877,M,employed,1,15181,.32340038
185878,M,unemployed,1,0,0
185879,F,unemployed,1,6009,0
185880,M,employed,1,9369,.12311321
185881,M,unemployed,1,20323,.62410659
185882,M,student,0,0,.29222119
185883,M,student,0,0,.92446297
185884,M,employed,1,12727,.20580617
185885,M,employed,1,58883,.65953875
185886,M,employed,0,15396,.15990166
185887,F,retired,0,9428,.29868549
185888,M,employed,1,9118,.17163971
185889,F,employed,0,19834,0
185890,M,unemployed,1,42784,.54213256
185891,M,employed,1,13336,.59183025
185892,M,student,0,9347,.85127699
185893,M,employed,1,9586,.92151988
185894,M,unemployed,0,6752,0
185895,F,employed,0,6696,.5310812
185896,M,student,0,0,.13995644
185897,M,employed,1,150052,.91125596
185898,F,employed,0,5517,.60745925
185899,M,student,1,0,.93424422
185900,M,student,0,0,.86539304
185901,M,employed,0,18149,.61309093
185902,F,employed,1,15997,.17478202
185903,F,employed,1,56706,.43767011
185904,F,employed,1,16225,.68771338
185905,F,unemployed,0,0,.1731706
185906,M,employed,0,7921,0
185907,M,employed,0,17759,.56593299
185908,M,employed,1,24155,0
185909,F,unemployed,0,0,.70471704
185910,M,employed,1,13546,.53542978
185911,F,employed,1,16789,.38946354
185912,M,employed,0,5380,.5074724
185913,M,employed,1,7692,.50112385
185914,M,retired,0,9729,.3127951
185915,F,employed,1,18979,.84107035
185916,F,employed,0,8289,0
185917,M,employed,0,47921,.47248811
185918,M,employed,0,19171,.89425397
185919,M,employed,1,19535,0
185920,F,student,1,0,.8300218
185921,M,employed,1,10453,0
185922,M,unemployed,1,0,.57765615
185923,M,employed,1,119377,.28811252
185924,M,employed,1,8595,.61092913
185925,M,student,0,103296,.87878263
185926,M,employed,1,11411,.85416394
185927,M,student,0,0,.91149652
185928,M,employed,0,13772,.18486717
185929,F,employed,1,37379,.7041238
185930,F,retired,1,7202,0
185931,M,student,0,14213,.87531328
185932,M,employed,1,13358,.76223731
185933,M,employed,1,6473,.69555056
185934,F,employed,1,6499,0
185935,M,unemployed,1,7014,0
185936,F,employed,1,10063,.47292385
185937,M,student,0,18476,.83225358
185938,F,student,0,4417,.81515813
185939,M,employed,1,13827,0
185940,M,employed,1,9941,.61947018
185941,F,employed,1,26887,0
185942,F,employed,0,5859,0
185943,M,employed,0,58357,.14479226
185944,M,employed,1,5051,.35253218
185945,F,student,1,5905,.21285857
185946,F,employed,0,11829,0
